1	2	2	1	153
1	2	2	1	163
1	2	2	1	156
1	2	2	1	154
1	2	2	1	159
1	2	2	1	148
1	2	2	2	109
1	2	2	2	103
1	2	2	2	97.1
1	2	2	2	93.7
1	2	2	2	101
1	2	2	2	110
1	2	2	2	112
1	2	2	2	115
1	2	2	2	118
1	2	2	2	118
1	2	2	2	97.5
1	2	2	2	98.4
1	2	2	2	116
1	2	2	2	117
1	2	2	2	120
1	2	2	2	112
1	2	2	2	110
1	2	2	2	116
1	2	2	2	116
1	2	2	2	116
1	2	2	2	96.4
1	2	2	2	118
1	2	2	2	115
1	2	2	2	119
1	2	2	2	118
1	2	2	2	117
1	2	2	2	116
1	2	2	2	107
1	2	2	2	117
1	2	2	2	103
1	2	2	2	113
1	2	2	2	96.4
1	2	2	2	112
1	2	2	2	118
1	2	2	2	117
1	2	2	2	120
1	2	2	2	118
1	2	2	2	120
1	2	2	2	84.5
1	2	2	2	110
1	1	1	1	128
1	1	1	1	127
1	1	1	1	134
1	1	1	1	139
1	1	1	1	137
1	1	1	1	133
1	1	1	1	141
1	1	1	1	131
1	1	1	1	141
1	1	1	1	145
1	1	1	1	117
1	1	1	1	74.5
1	1	1	1	78.6
1	1	1	1	99.5
1	1	1	1	146
1	1	1	1	148
1	1	1	1	144
1	1	1	1	139
1	1	1	1	149
1	1	1	1	147
1	1	1	1	25.1
1	1	1	1	23.1
1	1	1	1	134
1	1	1	1	137
1	1	1	1	144
1	1	1	1	144
1	1	1	1	135
1	1	1	1	134
1	1	1	1	146
1	1	1	1	148
1	1	1	1	144
1	1	1	1	147
1	1	1	1	159
1	1	1	1	146
1	1	1	1	157
1	1	1	1	158
1	1	1	1	156
1	1	1	1	157
1	1	1	1	159
1	1	1	1	153
1	1	1	2	109
1	1	1	2	109
1	1	1	2	110
1	1	1	2	102
1	1	1	2	111
1	1	1	2	104
1	1	1	2	111
1	1	1	2	105
1	1	1	2	111
1	1	1	2	101
1	1	1	2	88.8
1	1	1	2	94.2
1	1	1	2	86.5
1	1	1	2	103
1	1	1	2	101
1	1	1	2	101
1	1	1	2	110
1	1	1	2	111
1	1	1	2	113
1	1	1	2	85.1
1	1	1	2	118
1	1	1	2	116
1	1	1	2	104
1	1	1	2	112
1	1	1	2	113
1	1	1	2	107
1	1	1	2	104
1	1	1	2	101
1	1	1	2	117
1	1	1	2	113
1	1	1	2	103
1	1	1	2	111
1	1	1	2	95.6
1	1	1	2	108
1	1	1	2	108
1	1	1	2	114
1	1	1	2	117
1	1	1	2	97.6
1	1	1	2	98.2
1	1	1	2	90.7
1	1	2	1	69.2
1	1	2	1	92.2
1	1	2	1	93.4
1	1	2	1	82.8
1	1	2	1	152
1	1	2	1	157
1	1	2	1	164
1	1	2	1	164
1	1	2	1	165
1	1	2	1	166
1	1	2	1	152
1	1	2	1	171
1	1	2	1	171
1	1	2	1	171
1	1	2	1	173
1	1	2	1	168
1	1	2	1	155
1	1	2	1	164
1	1	2	1	155
1	1	2	1	163
1	1	2	1	161
1	1	2	1	146
1	1	2	1	164
1	1	2	1	165
1	1	2	1	154
1	1	2	1	165
1	1	2	1	159
1	1	2	1	165
1	1	2	1	163
1	1	2	1	148
1	1	2	1	163
1	1	2	1	167
1	1	2	1	167
1	1	2	1	147
1	1	2	1	157
1	1	2	1	168
1	1	2	1	154
1	1	2	1	163
1	1	2	1	166
1	1	2	1	168
1	1	2	2	112
1	1	2	2	109
1	1	2	2	109
1	1	2	2	111
1	1	2	2	107
1	1	2	2	112
1	1	2	2	114
1	1	2	2	95.7
1	1	2	2	113
1	1	2	2	102
1	1	2	2	110
1	1	2	2	103
1	1	2	2	67.8
1	1	2	2	111
1	1	2	2	109
1	1	2	2	110
1	1	2	2	104
1	1	2	2	113
1	1	2	2	107
1	1	2	2	92.3
1	1	2	2	116
1	1	2	2	96.6
1	1	2	2	107
1	1	2	2	105
1	1	2	2	111
1	1	2	2	107
1	1	2	2	112
1	1	2	2	110
1	1	2	2	110
1	1	2	2	114
1	1	2	2	108
1	1	2	2	80.8
1	1	2	2	17.8
1	1	2	2	105
1	1	2	2	85.3
1	1	2	2	107
1	1	2	2	111
1	1	2	2	109
1	1	2	2	108
1	1	2	2	113
2	2	1	1	132
2	2	1	1	156
2	2	1	1	143
2	2	1	1	158
2	2	1	1	158
2	2	1	1	145
2	2	1	1	118
2	2	1	1	119
2	2	1	1	126
2	2	1	1	128
2	2	1	1	142
2	2	1	1	151
2	2	1	1	145
2	2	1	1	135
2	2	1	1	135
2	2	1	1	138
2	2	1	1	138
2	2	1	1	123
2	2	1	1	145
2	2	1	1	140
2	2	1	1	128
2	2	1	1	130
2	2	1	1	119
2	2	1	1	132
2	2	1	1	119
2	2	1	1	129
2	2	1	1	129
2	2	1	1	140
2	2	1	1	134
2	2	1	1	132
2	2	1	1	131
2	2	1	1	115
2	2	1	1	86
2	2	1	1	104
2	2	1	1	97.6
2	2	1	1	117
2	2	1	1	94.5
2	2	1	1	77.3
2	2	1	1	80
2	2	1	1	101
2	2	1	2	102
2	2	1	2	110
2	2	1	2	111
2	2	1	2	107
2	2	1	2	115
2	2	1	2	109
2	2	1	2	103
2	2	1	2	95.9
2	2	1	2	111
2	2	1	2	115
2	2	1	2	108
2	2	1	2	83.3
2	2	1	2	99.3
2	2	1	2	107
2	2	1	2	89
2	2	1	2	106
2	2	1	2	106
2	2	1	2	107
2	2	1	2	102
2	2	1	2	97.7
2	2	1	2	107
2	2	1	2	105
2	2	1	2	104
2	2	1	2	108
2	2	1	2	109
2	2	1	2	82
2	2	1	2	82.9
2	2	1	2	109
2	2	1	2	107
2	2	1	2	102
2	2	1	2	102
2	2	1	2	72.1
2	2	1	2	105
2	2	1	2	106
2	2	1	2	106
2	2	1	2	97.7
2	2	1	2	105
2	2	1	2	97.7
2	2	1	2	99.6
2	2	1	2	89.1
2	2	2	1	27.2
2	2	2	1	21
2	2	2	1	29.3
2	2	2	1	65.1
2	2	2	1	28.3
2	2	2	1	21
2	2	2	1	18.9
2	2	2	1	17.8
2	2	2	1	27.3
2	2	2	1	31.4
2	2	2	1	63.9
2	2	2	1	35.6
2	2	2	1	30.5
2	2	2	1	32.5
2	2	2	1	18.9
2	2	2	1	64
2	2	2	1	68.1
2	2	2	1	57.7
2	2	2	1	72.3
2	2	2	1	71.3
2	2	2	1	106
2	2	2	1	90.4
2	2	2	1	60.8
2	2	2	1	60.9
2	2	2	1	81.8
2	2	2	1	52.4
2	2	2	1	78.5
2	2	2	1	70.5
2	2	2	1	41.9
2	2	2	1	68.2
2	2	2	1	62.9
2	2	2	1	17.8
2	2	2	1	45.1
2	2	2	1	69.2
2	2	2	1	30.4
2	2	2	1	52.4
2	2	2	1	74.5
2	2	2	1	97.6
2	2	2	1	47.1
2	2	2	1	65
2	2	2	2	88.9
2	2	2	2	78.7
2	2	2	2	69.8
2	2	2	2	84.9
2	2	2	2	91.7
2	2	2	2	74.6
2	2	2	2	84.9
2	2	2	2	89.2
2	2	2	2	87.4
2	2	2	2	76.8
2	2	2	2	84.1
2	2	2	2	96.9
2	2	2	2	97.8
2	2	2	2	78.5
2	2	2	2	84.1
2	2	2	2	64.8
2	2	2	2	60.7
2	2	2	2	21.9
2	2	2	2	35
2	2	2	2	47.2
2	2	2	2	41.6
2	2	2	2	70.7
2	2	2	2	88.7
2	2	2	2	102
2	2	2	2	98.3
2	2	2	2	86.1
2	2	2	2	67.7
2	2	2	2	44.3
2	2	2	2	56
2	2	2	2	31.8
2	2	2	2	57.1
2	2	2	2	51.4
2	2	2	2	78.3
2	2	2	2	41.9
2	2	2	2	62.6
2	2	2	2	54.2
2	2	2	2	82
2	2	2	2	59.7
2	2	2	2	72.9
2	2	2	2	96.6
2	1	1	1	109
2	1	1	1	131
2	1	1	1	123
2	1	1	1	121
2	1	1	1	111
2	1	1	1	100
2	1	1	1	113
2	1	1	1	102
2	1	1	1	95.4
2	1	1	1	111
2	1	1	1	129
2	1	1	1	117
2	1	1	1	123
2	1	1	1	91.1
2	1	1	1	94.5
2	1	1	1	111
2	1	1	1	77.6
2	1	1	1	76.6
2	1	1	1	51.4
2	1	1	1	62.9
2	1	1	1	97.5
2	1	1	1	101
2	1	1	1	104
2	1	1	1	116
2	1	1	1	92.4
2	1	1	1	110
2	1	1	1	125
2	1	1	1	93.2
2	1	1	1	49.4
2	1	1	1	51.4
2	1	1	1	133
2	1	1	1	113
2	1	1	1	101
2	1	1	1	93.5
2	1	1	1	78
2	1	1	1	48.4
2	1	1	1	125
2	1	1	1	117
2	1	1	1	100
2	1	1	1	97.5
2	1	1	2	74
2	1	1	2	67.4
2	1	1	2	79.4
2	1	1	2	104
2	1	1	2	102
2	1	1	2	67
2	1	1	2	82.2
2	1	1	2	86.6
2	1	1	2	108
2	1	1	2	109
2	1	1	2	78.6
2	1	1	2	97.2
2	1	1	2	75.7
2	1	1	2	57.7
2	1	1	2	59.7
2	1	1	2	110
2	1	1	2	102
2	1	1	2	103
2	1	1	2	67.7
2	1	1	2	88
2	1	1	2	109
2	1	1	2	104
2	1	1	2	103
2	1	1	2	100
2	1	1	2	96.4
2	1	1	2	107
2	1	1	2	85
2	1	1	2	77.6
2	1	1	2	70.6
2	1	1	2	59.6
2	1	1	2	71.6
2	1	1	2	61.4
2	1	1	2	62.7
2	1	1	2	84.1
2	1	1	2	62
2	1	1	2	64.8
2	1	1	2	99.3
2	1	1	2	83.7
2	1	1	2	89
2	1	1	2	89.4
2	1	2	1	97.4
2	1	2	1	97.5
2	1	2	1	30.4
2	1	2	1	65
2	1	2	1	87.1
2	1	2	1	95.4
2	1	2	1	92.3
2	1	2	1	93.2
2	1	2	1	107
2	1	2	1	95.6
2	1	2	1	94.3
2	1	2	1	101
2	1	2	1	90.3
2	1	2	1	51.3
2	1	2	1	90.3
2	1	2	1	119
2	1	2	1	113
2	1	2	1	91.3
2	1	2	1	84.9
2	1	2	1	112
2	1	2	1	101
2	1	2	1	115
2	1	2	1	109
2	1	2	1	91.3
2	1	2	1	98.5
2	1	2	1	103
2	1	2	1	88.1
2	1	2	1	88
2	1	2	1	90.2
2	1	2	1	91.3
2	1	2	1	93.3
2	1	2	1	104
2	1	2	1	93.4
2	1	2	1	95.3
2	1	2	1	108
2	1	2	1	90.2
2	1	2	1	102
2	1	2	1	107
2	1	2	1	108
2	1	2	1	98.6
2	1	2	2	92.2
2	1	2	2	101
2	1	2	2	104
2	1	2	2	89.5
2	1	2	2	78.5
2	1	2	2	85.5
2	1	2	2	104
2	1	2	2	103
2	1	2	2	103
2	1	2	2	97.9
2	1	2	2	83.8
2	1	2	2	104
2	1	2	2	56.7
2	1	2	2	94.7
2	1	2	2	83.6
2	1	2	2	49.9
2	1	2	2	66.1
2	1	2	2	88
2	1	2	2	83.4
2	1	2	2	105
2	1	2	2	105
2	1	2	2	95.9
2	1	2	2	101
2	1	2	2	97
2	1	2	2	111
2	1	2	2	110
2	1	2	2	104
2	1	2	2	105
2	1	2	2	31.5
2	1	2	2	36.6
2	1	2	2	88
2	1	2	2	103
2	1	2	2	70.7
2	1	2	2	49.7
2	1	2	2	91.3
2	1	2	2	98.7
2	1	2	2	102
2	1	2	2	82.3
2	1	2	2	89.7
2	1	2	2	98.6
3	2	1	1	142
3	2	1	1	152
3	2	1	1	138
3	2	1	1	150
3	2	1	1	151
3	2	1	1	145
3	2	1	1	152
3	2	1	1	149
3	2	1	1	153
3	2	1	1	137
3	2	1	1	148
3	2	1	1	158
3	2	1	1	155
3	2	1	1	155
3	2	1	1	146
3	2	1	1	154
3	2	1	1	157
3	2	1	1	143
3	2	1	1	153
3	2	1	1	155
3	2	1	1	152
3	2	1	1	148
3	2	1	1	146
3	2	1	1	153
3	2	1	1	151
3	2	1	1	138
3	2	1	1	148
3	2	1	1	147
3	2	1	1	150
3	2	1	1	153
3	2	1	1	141
3	2	1	1	151
3	2	1	1	147
3	2	1	1	151
3	2	1	1	148
3	2	1	1	149
3	2	1	1	153
3	2	1	1	148
3	2	1	1	146
3	2	1	1	148
3	2	1	2	45.6
3	2	1	2	40.3
3	2	1	2	41.9
3	2	1	2	34.6
3	2	1	2	39.8
3	2	1	2	40.9
3	2	1	2	46.2
3	2	1	2	38.6
3	2	1	2	44.2
3	2	1	2	44.8
3	2	1	2	37.6
3	2	1	2	39.8
3	2	1	2	38.7
3	2	1	2	38.6
3	2	1	2	32.9
3	2	1	2	36.6
3	2	1	2	36.7
3	2	1	2	36.4
3	2	1	2	36.1
3	2	1	2	35.2
3	2	1	2	35.6
3	2	1	2	37.7
3	2	1	2	38.3
3	2	1	2	40.2
3	2	1	2	37.8
3	2	1	2	40
3	2	1	2	37.7
3	2	1	2	39.6
3	2	1	2	41.9
3	2	1	2	32.8
3	2	1	2	43.5
3	2	1	2	36.7
3	2	1	2	38.8
3	2	1	2	34.6
3	2	1	2	43.5
3	2	1	2	37.3
3	2	1	2	40.7
3	2	1	2	44
3	2	1	2	43.3
3	2	1	2	44.6
3	2	2	1	155
3	2	2	1	155
3	2	2	1	157
3	2	2	1	143
3	2	2	1	154
3	2	2	1	151
3	2	2	1	152
3	2	2	1	146
3	2	2	1	153
3	2	2	1	156
3	2	2	1	156
3	2	2	1	153
3	2	2	1	146
3	2	2	1	152
3	2	2	1	151
3	2	2	1	154
3	2	2	1	143
3	2	2	1	157
3	2	2	1	155
3	2	2	1	155
3	2	2	1	143
3	2	2	1	154
3	2	2	1	154
3	2	2	1	150
3	2	2	1	149
3	2	2	1	157
3	2	2	1	157
3	2	2	1	152
3	2	2	1	155
3	2	2	1	159
3	2	2	1	154
3	2	2	1	158
3	2	2	1	144
3	2	2	1	157
3	2	2	1	154
3	2	2	1	157
3	2	2	1	154
3	2	2	1	149
3	2	2	1	158
3	2	2	1	153
3	2	2	2	109
3	2	2	2	112
3	2	2	2	105
3	2	2	2	110
3	2	2	2	115
3	2	2	2	118
3	2	2	2	119
3	2	2	2	115
3	2	2	2	116
3	2	2	2	99.7
3	2	2	2	114
3	2	2	2	96.2
3	2	2	2	109
3	2	2	2	120
3	2	2	2	120
3	2	2	2	116
3	2	2	2	115
3	2	2	2	116
3	2	2	2	84.2
3	2	2	2	113
3	2	2	2	117
3	2	2	2	119
3	2	2	2	108
3	2	2	2	103
3	2	2	2	117
3	2	2	2	108
3	2	2	2	118
3	2	2	2	117
3	2	2	2	119
3	2	2	2	112
3	2	2	2	116
3	2	2	2	116
3	2	2	2	118
3	2	2	2	119
3	2	2	2	101
3	2	2	2	117
3	2	2	2	119
3	2	2	2	112
3	2	2	2	119
3	2	2	2	120
3	1	1	1	144
3	1	1	1	152
3	1	1	1	137
3	1	1	1	127
3	1	1	1	120
3	1	1	1	146
3	1	1	1	157
3	1	1	1	155
3	1	1	1	113
3	1	1	1	139
3	1	1	1	135
3	1	1	1	137
3	1	1	1	141
3	1	1	1	141
3	1	1	1	145
3	1	1	1	146
3	1	1	1	144
3	1	1	1	130
3	1	1	1	149
3	1	1	1	149
3	1	1	1	78.6
3	1	1	1	133
3	1	1	1	144
3	1	1	1	150
3	1	1	1	148
3	1	1	1	145
3	1	1	1	141
3	1	1	1	119
3	1	1	1	96.6
3	1	1	1	146
3	1	1	1	50.2
3	1	1	1	104
3	1	1	1	128
3	1	1	1	89.1
3	1	1	1	82.9
3	1	1	1	111
3	1	1	1	98.5
3	1	1	1	107
3	1	1	1	62.9
3	1	1	1	114
3	1	1	2	125
3	1	1	2	128
3	1	1	2	123
3	1	1	2	117
3	1	1	2	114
3	1	1	2	124
3	1	1	2	124
3	1	1	2	105
3	1	1	2	89
3	1	1	2	122
3	1	1	2	118
3	1	1	2	124
3	1	1	2	122
3	1	1	2	118
3	1	1	2	122
3	1	1	2	76.9
3	1	1	2	121
3	1	1	2	108
3	1	1	2	96.5
3	1	1	2	108
3	1	1	2	122
3	1	1	2	118
3	1	1	2	119
3	1	1	2	109
3	1	1	2	108
3	1	1	2	91.4
3	1	1	2	96.9
3	1	1	2	109
3	1	1	2	98.8
3	1	1	2	100
3	1	1	2	118
3	1	1	2	118
3	1	1	2	108
3	1	1	2	125
3	1	1	2	102
3	1	1	2	109
3	1	1	2	128
3	1	1	2	121
3	1	1	2	120
3	1	1	2	98.9
3	1	2	1	129
3	1	2	1	116
3	1	2	1	142
3	1	2	1	152
3	1	2	1	150
3	1	2	1	149
3	1	2	1	150
3	1	2	1	153
3	1	2	1	135
3	1	2	1	40.9
3	1	2	1	133
3	1	2	1	146
3	1	2	1	139
3	1	2	1	148
3	1	2	1	153
3	1	2	1	143
3	1	2	1	150
3	1	2	1	150
3	1	2	1	146
3	1	2	1	142
3	1	2	1	129
3	1	2	1	146
3	1	2	1	146
3	1	2	1	151
3	1	2	1	136
3	1	2	1	145
3	1	2	1	148
3	1	2	1	149
3	1	2	1	145
3	1	2	1	145
3	1	2	1	138
3	1	2	1	137
3	1	2	1	148
3	1	2	1	147
3	1	2	1	139
3	1	2	1	153
3	1	2	1	150
3	1	2	1	150
3	1	2	1	149
3	1	2	1	147
3	1	2	2	111
3	1	2	2	104
3	1	2	2	92
3	1	2	2	99.5
3	1	2	2	91.2
3	1	2	2	109
3	1	2	2	111
3	1	2	2	106
3	1	2	2	114
3	1	2	2	95.4
3	1	2	2	93
3	1	2	2	90.9
3	1	2	2	114
3	1	2	2	116
3	1	2	2	118
3	1	2	2	119
3	1	2	2	114
3	1	2	2	115
3	1	2	2	81
3	1	2	2	116
3	1	2	2	117
3	1	2	2	107
3	1	2	2	114
3	1	2	2	118
3	1	2	2	114
3	1	2	2	115
3	1	2	2	113
3	1	2	2	115
3	1	2	2	104
3	1	2	2	97.6
3	1	2	2	116
3	1	2	2	118
3	1	2	2	111
3	1	2	2	114
3	1	2	2	115
3	1	2	2	115
3	1	2	2	118
3	1	2	2	116
3	1	2	2	115
3	1	2	2	109
